닉네임,댓글,좋아요수,날짜
김지혜,저 그 아리카롱 다 품절 됐어요 ㅠㅠㅠㅠㅠㅠ 먹고 싶은 마음 만이  가지고 있어는데 ㅠㅠ너무 슬퍼요ㅠㅠ 아리님 코로나19 조심하세요 ㅠㅠ 사랑해요ㅠ,1개,2020. 5. 22.
임채민,진짜 원했는데 ㅠㅠㅠㅠ 정말 감사합니다 ㅜㅜㅜㅜㅜㅜㅜㅠㅠㅠㅜㅠㅠㅠ,1개,2020. 5. 22.
이하은,진짜.. 아리님 너무 멋있어..  말로만이 아니고 팬심으로도 아니고 콩깍지도 아니고ㅠㅠㅠ,0개,2020. 5. 22.
이하나,아리님 오랜만에 영상보는건데 너무 마르신거같아용 ㅠㅠㅠ 많이많이 드시고 무리하시면 안되요!! 아리님 디저트 너무너무 기대되지만 무리하시면 안되요 ㅠㅠㅠ 휴식은 꼭꼭 취하셔야해요!!,1개,2020. 5. 22.
박지윤,와ㅠㅠ 진짜 언니 너무 사랑해요ㅠㅠ,1개,2020. 5. 22.
강지원,아리님! 혹시 제주도도 배송이 가능하나요?? 아리님 영상이랑 디저트 너무너무 좋아하는데 제주도 살아서 못 가거든요ㅠㅠ,1개,2020. 5. 22.
ZoeAnn,"언니 벌써 언니를 본지 5년이네요, 행복하게 같이 보내줘서 고마워요 언니 앞으로도 잘 부탁하고 저도 응원할께요😍❤️",0개,2020. 5. 22.
라임민트,멀어서 못갔는데ㅠㅠ 너무 좋네요ㅠㅠ,1개,2020. 5. 22.
정민,"언니 안녕하세요 저 택배서비스 미리 받아봤어욤:)
마카롱 6개랑 꼬끄 받았는데 완젼 부러진데 없고 맛있었어요
포장도 완젼 꼼꼼하게 잘 되어있고 아이스팩 완젼 감동이에요❄❄ 진짜 잘 먹었어욤 한동안 행복했어요 아쉽게 한정수량으로 판매한다니....😭😭 그래도 구독자들을 위해 이러한 서비스까지 만들어주셔서 감사해요ㅜㅜ 저처럼 아리키친님 판매점을 쉽게 갈 수 없는 구독자들을 위해 정말 감동이고 사랑합니담💕💕 여러분 많이 사드세요 진짜 맛있어요
(심지어 포장도 완젼 예쁘게 해주셔서 저 진짜 울뻔했어요💕)",1개,2020. 5. 22.
이지더원,와!!넘낭 좋앙~!!,1개,2020. 5. 22.
이윤건,일요일 마다 아리님 영상을 손꼽아 기다리겠습니다,1개,2020. 5. 22.
원원스,"아리키친 매장 1주년 축하드려요🎉🎉🎉🎉
앞으로도 행복하세요❤❤❤
아리언니! 아리키친 온라인은 언제부터 여는거에요?
내일 영상 기대 할게요^^",1개,2020. 5. 22.
정예지,온라인 샵을 오픈했다니!! 바로 영상 들어왔습니다!!,2개,2020. 5. 22.
김유빈,엄머 언니ㅜㅠ 이게 무슨일이야!! 하고 들어왔어용❤❤아 너무조아ㅠ,2개,2020. 5. 22.
만서,진짜 너무 먹어보고싶었는데 짱이에요ㅠㅠㅠㅠ,1개,2020. 5. 22.
씽씽씽지,헉...ㅠㅠㅠㅠㅠㅠㅠ 드디어 아리카롱을 집에서 ㅜㅜㅜㅠㅠㅠ 너무 행복해오... 4년차 아리님팬으로써 꼭 먹어보고 싶었는데 .. ㅎㅎㅎ호,0개,2020. 5. 22.
예나,엄청난 빠른 품절이 예상되지만.. 거의 피켓팅일 것 같지만..😂😂😂 너무너무 기다렸어요 !!!ㅠㅠㅠㅠ 매번 가야지 했는데 너무 멀어서 선뜻 암두를 낼 수가 없더라구요ㅠㅠㅠ 그래도 저같은 사람들을 위해 이런 서비스를 만들어주셔서 너무 감사합니다!! 오래오래 함께해요 우리!!,1개,2020. 5. 22.
몽연,오 대박이네요! 돈 되면 그 때 그 때 사러 들르겠습니다! 티켓팅 같이 시작되자마자 픔절되고 그런건 아니겠죠..??,1개,2020. 5. 22.
석지예,"우와!! 정말 기다렸는데! 감사해요ㅠㅠ
혹시 나중엔 스윗드림 케이크도 될까요...?
제가 제 생일 때 먹으려고 작년부터 기다렸거든요ㅠㅠ
감사하고,사랑해요!!♡ 힘내세요~",1개,2020. 5. 22.
청해로움,"많이 많이 기대할게요!!
나중에 온라인 사이트로 직접 만들수 있는 믹스를 판매해주시면 좋을것 같아욥!!",1개,2020. 5. 22.
레몬레몬,감사합니다 너무 멀어서 못가는되 너무 좋아요,2개,2020. 5. 22.
빈샘,ㅠㅠㅠㅜㅜㅜㅜ 택배로 받아볼수 있어서 행복핮니당..ㅠㅠㅠㅠ,0개,2020. 5. 22.
방탄팬,구독자들은 너무 좋지만 아리님 건강도 챙기면서 해주세요! :),1개,2020. 5. 22.
이다은,헉!!너무 좋아요 ㅠㅠ 아리카롱 딱 한번 먹어보고 진짜 아리키친 디저트샵까지 가야하나 했는데 너무 멀어서 못가고 계속 먹고싶다고만 했는데ㅠㅠ 앞으로 주문 많이 할수있어서 너무 좋은것같아요 감사해요 아리님❤,1개,2020. 5. 22.
딸기모찌TV,뜨아니 항상 가려고 침발라놨었는데 멀어서 손가락만 빨다가 택배로도 디저트들을 만날수있다니ㅜㅜ,1개,2020. 5. 22.
민구리,"아리키친님! 눈물 날것 같아요....😥
(아리키친님 디저트들 먹고 싶었는데..🥰)",1개,2020. 5. 22.
QD온이,멀어서 먹으러 못 갔는데 먹을수있게됬네요ㅜㅠㅠ,1개,2020. 5. 22.
이채민,많이 사야쥐~,1개,2020. 5. 22.
유성,헐...너무좋아요ㅠㅠㅠㅠㅠㅠ 진짜 행복그자체ㅠㅠㅠㅠ 멀고 시간고 없어서 먹고싶어도 못먹었는데 ㅜㅠㅠㅠㅠㅠㅠ,0개,2020. 5. 22.
한영희,하고싶은데 엄마가안해줄것같아요ㅠㅠ,1개,2020. 5. 22.
